ingredient,canonical_name,groq_confidence,fda_search_term,brand_names,generic_names,manufacturers,dosage_forms,warnings_count,interactions_count,adverse_count,indications_count,first_warning,first_interaction,first_adverse,first_indication
adenosine triphosphate disodium,adenosine triphosphate,0.99,adenosine triphosphate,Bact Combination | Lymph III | Prostate,"ADENOSINUM TRIPHOSPHORICUM DINATRUM, CINNAMIC ACID, COLIBACILLINUM CUM NATRUM MURIATICUM, STREPTOCOCCUS BOVIS DNA, DYSENTERY BACILLUS, ECHINACEA (ANGUSTIFOLIA), ENTEROCOCCUS FAECALIS, HELICOBACTER PYLORI, HELICOBACTER PYLORI DNA, LEGIONELLA PNEUMOPHILA, LISTERIA MONOCYTOGENES, MALICUM ACIDUM, MYCOPLASMA PNEUMONIAE, NATRUM OXALACETICUM, OROTICUM ACIDUM, PETROSELINUM SATIVUM, PNEUMOCOCCINUM, PROTEUS (MIRABILIS), PROTEUS (MORGANI), PROTEUS (VULGARIS), PSEUDOMONAS AERUGINOSA, RIBOFLAVINUM, | ECHINACEA (ANGUSTIFOLIA), BOLDO, PHYTOLACCA DECANDRA, PINUS SYLVESTRIS, THYROIDINUM (SUIS), GERMANIUM SESQUIOXIDE, ARNICA MONTANA, CALCAREA IODATA, HAMAMELIS VIRGINIANA, HEPAR SULPHURIS CALCAREUM, ADENOSINUM TRIPHOSPHORICUM DINATRUM, UBIDECARENONUM, NAJA TRIPUDIANS, CALCAREA PHOSPHORICA, NATRUM SULPHURICUM, PYROGENIUM, SULPHUR, CARCINOSIN, INFLUENZINUM (2023-2024) | PETROSELINUM SATIVUM, POPULUS TREMULOIDES, SABAL SERRULATA, CHIMAPHILA UMBELLATA, ADENOSINUM TRIPHOSPHORICUM DINATRUM, EQUOL, KREOSOTUM, NADIDUM, TESTOSTERONE, PROSTATE (SUIS), SUCCINICUM ACIDUM, HEPAR SULPHURIS CALCAREUM, CONIUM MACULATUM, PROTEUS (MIRABILIS), PROTEUS (VULGARIS)","BioActive Nutritional, Inc. | Deseret Biologicals, Inc.",,4,0,0,2,WARNINGS: Keep out of reach of children,,,HOMEOPATHIC INDICATIONS: For temporary relief of the symptoms of prostate issues including weak stream and frequent urination.** **These statements are based upon homeopathic principles
adrenaline,epinephrine,0.99,epinephrine,Epinephrine | Histastat Pollen | epinephrine,"BAPTISIA TINCTORIA, ECHINACEA (ANGUSTIFOLIA), ADRENALINUM, ALLIUM CEPA, AMBROSIA ARTEMISIAEFOLIA, ARSENICUM ALBUM, EUPHRASIA OFFICINALIS, HISTAMINUM HYDROCHLORICUM, NATRUM MURIATICUM, NATRUM SULPHURICUM, NUX VOMICA, PHOSPHORUS, PULSATILLA (PRATENSIS), SABADILLA, SINAPIS NIGRA, SOLIDAGO VIRGAUREA, SULPHUR, WYETHIA HELENIOIDES | EPINEPHRINE","Energique, Inc. | GLENMARK PHARMACEUTICALS INC., USA | REMEDYREPACK INC.",,5,10,11,2,"WARNINGS: If pregnant or breast-feeding, ask a health professional before use","7 DRUG INTERACTIONS Drugs that counter the pressor effects of epinephrine include alpha blockers, vasodilators such as nitrates, diuretics, antihypertensives, and ergot alkaloids",6 ADVERSE REACTIONS The following adverse reactions are discussed elsewhere in labeling:,"INDICATIONS: May temporarily relieve sinus congestion, runny nose, and sneezing.** **Claims based on traditional homeopathic practice, not accepted medical evidence"
afatinib,afatinib,1.0,afatinib,Gilotrif,AFATINIB,"Boehringer Ingelheim Pharmaceuticals, Inc.",,0,9,8,3,,7 DRUG INTERACTIONS P-glycoprotein (P-gp) Inhibitors : Co-administration of P-gp inhibitors can increase afatinib exposure,6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in the labeling: Diarrhea [see Warnings and Precautions (5.1) ] Bullous and Exfoliative Skin Disorders [see Warnings and Precautions (5.2) ] Interstitial Lung Disease [see Warnings and Precautions (5.3,1 INDICATIONS AND USAGE GILOTRIF is a kinase inhibitor indicated for: First-line treatment of patients with metastatic non-small cell lung cancer (NSCLC) whose tumors have non-resistant epidermal growth factor receptor (EGFR) mutations as detected by an FDA-approved test ( 1.1 ) Limitations of Use :
aflibercept,aflibercept,1.0,aflibercept,AHZANTIVE | EYDENZELT boav | EYLEA HD,AFLIBERCEPT | AFLIBERCEPT-MRBB,"CELLTRION USA, Inc. | Regeneron Pharmaceuticals, Inc | Valorum Biologics, LLC",,0,0,8,3,,,"6 ADVERSE REACTIONS The following potentially serious adverse reactions are described elsewhere in the labeling: Hypersensitivity [see Contraindications (4.3)] Endophthalmitis, Retinal Detachments, and Retinal Vasculitis with or without Occlusion [see Warnings and Precautions (5.1)] Increase in intr",These highlights do not include all the information needed to use AHZANTIVE safely and effectively
alanine,alanine,0.99,alanine,Aminosyn-PF | Vital Skin Hair Nails,"ISOLEUCINE, LEUCINE, LYSINE ACETATE, METHIONINE, PHENYLALANINE, THREONINE, TRYPTOPHAN, VALINE, ALANINE, ARGININE, ASPARTIC ACID, GLUTAMIC ACID, GLYCINE, HISTIDINE, PROLINE, SERINE, TAURINE, AND TYROSINE | L-ALANINE, L-ARGININE, L-CARNITINE, CYSTEINUM, L-GLUTAMINE, L-HISTIDINE, L-ISOLEUCINE, L-LEUCINE, L-LYSINE, L-METHIONINE, L-ORNITHINE, L-PROLINE, L-SERINE, L-TRYPTOPHAN, L-TYROSINE, L-VALINE, APIS MELLIFICA, BIOTIN, EPIDERMIS SUIS, GALIUM APARINE, HAMAMELIS VIRGINIANA, HEPAR SUIS, HGH, HYPOPHYSIS SUIS, NATRUM MURIATICUM, PANTOTHENIC ACID, PHOSPHORICUM ACIDUM, RIBOFLAVINUM, THUJA OCCIDENTALIS","ICU Medical Inc. | Liddell Laboratories, Inc.",,10,0,7,5,"WARNINGS Safe, effective use of parenteral nutrition requires a knowledge of nutrition as well as clinical expertise in recognition and treatment of the complications which can occur",,"ADVERSE REACTIONS Local reactions consisting of erythema, phlebitis and thrombosis at the infusion site have occurred with peripheral intravenous infusion of amino acids particularly if other substances, such as antibiotics, are also administered through the same site","INDICATIONS AND USAGE Aminosyn-PF 7%, Sulfite-Free, (an amino acid injection — pediatric formula) is indicated for the nutritional support of infants (including those of low birth weight) and young children requiring TPN via either central or peripheral infusion routes"
alantoin,allantoin,0.95,allantoin,Allantoin | DCH Scar | OKeeffes Working Hands Pain Relief Skin Protectant,"ALLANTOIN 0.5% | ALLANTOIN, LIDOCAINE HYDROCHLORIDE | MEDICINAL MASSAGE OIL","Carolina Cannabis Creations L.L.C | Derma Care Research Labs, LLC | The Gorilla Glue Company/O'Keeffe's Company",,5,0,0,2,For external use only ,,,"Uses Helps prevent and temporarily protect and help relieve chafed, chapped, or cracked skin"
alanyl,alanine,0.95,alanine,Aminosyn-PF | Vital Skin Hair Nails,"ISOLEUCINE, LEUCINE, LYSINE ACETATE, METHIONINE, PHENYLALANINE, THREONINE, TRYPTOPHAN, VALINE, ALANINE, ARGININE, ASPARTIC ACID, GLUTAMIC ACID, GLYCINE, HISTIDINE, PROLINE, SERINE, TAURINE, AND TYROSINE | L-ALANINE, L-ARGININE, L-CARNITINE, CYSTEINUM, L-GLUTAMINE, L-HISTIDINE, L-ISOLEUCINE, L-LEUCINE, L-LYSINE, L-METHIONINE, L-ORNITHINE, L-PROLINE, L-SERINE, L-TRYPTOPHAN, L-TYROSINE, L-VALINE, APIS MELLIFICA, BIOTIN, EPIDERMIS SUIS, GALIUM APARINE, HAMAMELIS VIRGINIANA, HEPAR SUIS, HGH, HYPOPHYSIS SUIS, NATRUM MURIATICUM, PANTOTHENIC ACID, PHOSPHORICUM ACIDUM, RIBOFLAVINUM, THUJA OCCIDENTALIS","ICU Medical Inc. | Liddell Laboratories, Inc.",,10,0,7,5,"WARNINGS Safe, effective use of parenteral nutrition requires a knowledge of nutrition as well as clinical expertise in recognition and treatment of the complications which can occur",,"ADVERSE REACTIONS Local reactions consisting of erythema, phlebitis and thrombosis at the infusion site have occurred with peripheral intravenous infusion of amino acids particularly if other substances, such as antibiotics, are also administered through the same site","INDICATIONS AND USAGE Aminosyn-PF 7%, Sulfite-Free, (an amino acid injection — pediatric formula) is indicated for the nutritional support of infants (including those of low birth weight) and young children requiring TPN via either central or peripheral infusion routes"
albendazole,albendazole,1.0,albendazole,ALBENZA | Albendazole,ALBENDAZOLE,Alembic Pharmaceuticals Inc. | Amneal Pharmaceuticals LLC | Amneal Pharmaceuticals of New York LLC,,0,10,10,4,,7 DRUG INTERACTIONS Dexamethasone: Steady-state trough concentrations of albendazole sulfoxide were about 56% higher when dexamethasone was coadministered with each dose of albendazole,"6 ADVERSE REACTIONS Adverse reactions 1% or greater in hydatid disease: abnormal liver function tests, abdominal pain, nausea/vomiting, reversible alopecia, headache, dizziness/vertigo, fever","1 INDICATIONS AND USAGE Albendazole is an anthelmintic drug indicated for: Treatment of parenchymal neurocysticercosis due to active lesions caused by larval forms of the pork tapeworm, Taenia solium "
albumin,albumin,0.99,albumin,ALBUMINEX | Optison Perflutren Protein-Type A Microspheres | Proteinuria Drops 2053,ALBUMIN HUMAN | HUMAN ALBUMIN MICROSPHERES AND PERFLUTREN | PROTEINURIA DROPS,BPL | GE Healthcare Inc. | Professional Complementary Health Formulas,,6,2,9,5,"WARNINGS Consult a doctor if condition worsens, if symptoms persist, or are accompanied by fever, vomiting, or bloody urine","7 DRUG INTERACTIONS Do not mix ALBUMINEX 25% with blood, blood components, protein hydrolysates, alcoholic solutions or other medicinal products except 0.9% saline or 5% dextrose","6 ADVERSE REACTIONS The most common adverse reactions are rigors, hypotension/decreased BP, tachycardia/increased heart rate, pyrexia, feeling cold (chills), nausea, vomiting, dyspnea/bronchospasm, rash/pruritus",1 INDICATIONS AND USAGE ALBUMINEX 25% is a 25% albumin solution indicated for adults and children : Hypovolemia ( 1.1 ) Ascites ( 1.2 ) Hypoalbuminemia including from burns ( 1.3 ) Acute Nephrosis ( 1.4 ) Acute Respiratory Distress Syndrome (ARDS) ( 1.5 ) Cardiopulmonary Bypass ( 1.6 ) 1.1 Hypovolem
alcaftadine,alcaftadine,0.99,alcaftadine,LASTACAFT | alcaftadine,ALCAFTADINE,"Alembic Pharmaceuticals Inc. | Allergan, Inc.",,1,0,9,2,WARNINGS For external use only,,"6 ADVERSE REACTIONS The most common ocular adverse reactions, occurring in less than 4% of eyes treated with LASTACAFT ® , were eye irritation, burning and/or stinging on instillation, eye redness, and eye pruritus",1 INDICATIONS AND USAGE LASTACAFT ® is an H 1 histamine receptor antagonist indicated for the prevention of itching associated with allergic conjunctivitis
alclometasone,alclometasone,0.99,alclometasone,Alclometasone Dipropionate | Alclometasone dipropionate,ALCLOMETASONE DIPROPIONATE,"Glenmark Pharmaceuticals Inc., USA | Sun Pharmaceutical Industries, Inc.",,0,0,4,3,,,"ADVERSE REACTIONS The following local adverse reactions have been reported with alclometasone dipropionate ointment in approximately 1% of patients: itching, burning, and erythema","INDICATIONS AND USAGE Alclometasone Dipropionate Ointment USP, 0.05% is a low to medium potency corticosteroid indicated for the relief of the inflammatory and pruritic manifestations of corticosteroid-responsive dermatoses"
alclometasone dipropionate,alclometasone dipropionate,0.99,alclometasone dipropionate,Alclometasone Dipropionate | Alclometasone dipropionate,ALCLOMETASONE DIPROPIONATE,"Glenmark Pharmaceuticals Inc., USA | Sun Pharmaceutical Industries, Inc.",,0,0,4,3,,,"ADVERSE REACTIONS The following local adverse reactions have been reported with alclometasone dipropionate ointment in approximately 1% of patients: itching, burning, and erythema","INDICATIONS AND USAGE Alclometasone Dipropionate Ointment USP, 0.05% is a low to medium potency corticosteroid indicated for the relief of the inflammatory and pruritic manifestations of corticosteroid-responsive dermatoses"
alcohol,ethanol,0.95,ethanol,VOWST,"FECAL MICROBIOTA SPORES, LIVE-BRPK","Aimmune Therapeutics, Inc.",,0,2,14,4,,"7 DRUG INTERACTIONS VOWST contains bacterial spores; therefore, antibacterials should not be administered concurrently with VOWST","6 ADVERSE REACTIONS The most common adverse reactions (reported in ≥5% of participants) were abdominal distension (31.1%), fatigue (22.2%), constipation (14.4%), chills (11.1%), and diarrhea (10.0%)",1 INDICATIONS AND USAGE VOWST is indicated to prevent the recurrence of Clostridioides difficile infection (CDI) in individuals 18 years of age and older following antibacterial treatment for recurrent CDI (rCDI)
aldesleukin,aldesleukin,1.0,aldesleukin,CITOMIX | GUNA-IL 2 | GUNA-VIRUS,ALDESLEUKIN | ALDESLEUKIN - BINETRAKIN - CANAKINUMAB - CENTELLA ASIATICA - CRANBERRY - HUMAN INTERLEUKIN-6 (NONGLYCOSYLATED) - INTERFERON GAMMA-1B - LENOGRASTIM - PINEAPPLE - SUS SCROFA BONE MARROW - SUS SCROFA SMALL INTESTINE MUCOSA LYMPH FOLLICLE - SUS SCROFA THYMUS - | ALDESLEUKIN - EVERLASTING EXTRACT - FOMITOPSIS PINICOLA FRUITING BODY - INTERFERON GAMMA-1B - MELATONIN - METENKEFALIN - REISHI - RICE - SEROTONIN - SOYBEAN - SUS SCROFA BLOOD - SUS SCROFA SMALL INTESTINE MUCOSA LYMPH FOLLICLE - SUS SCROFA SPLEEN -,Guna spa,,1,0,0,1,WARNINGS Stop use and ask doctor if symptoms worsen or persist more than 5 days,,,Take 15 minutes before meals
alectinib,alectinib,1.0,alectinib,ALECENSA,ALECTINIB HYDROCHLORIDE,"Genentech, Inc.",,0,0,8,4,,,6 ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of the label: Hepatotoxicity [see Warnings and Precautions (5.1) ] Interstitial Lung Disease (ILD)/Pneumonitis [see Warnings and Precautions (5.2) ] Renal Impairment [see Warnings and Precautions (5,1 INDICATIONS AND USAGE ALECENSA is a kinase inhibitor indicated for: adjuvant treatment in adult patients following tumor resection of anaplastic lymphoma kinase (ALK)-positive non-small cell lung cancer (NSCLC) (tumors ≥ 4 cm or node positive) as detected by an FDA-approved test
alendronate,alendronate,1.0,alendronate,Binosto | FOSAMAX | FOSAMAX PLUS D,ALENDRONATE SODIUM | ALENDRONATE SODIUM AND CHOLECALCIFEROL,"Organon LLC | Radius Health, Inc.",,0,10,7,5,,"7 DRUG INTERACTIONS Calcium supplements, antacids or oral medications containing multivalent cations interfere with absorption of alendronate",6 ADVERSE REACTIONS The following clinically significant adverse drug reactions are described elsewhere in the labeling: Upper Gastrointestinal Adverse Reactions [see Warnings and Precautions (5.1) ] Mineral Metabolism [see Warnings and Precautions (5.2) ] Musculoskeletal Pain [see Warnings and Prec,1 INDICATIONS AND USAGE BINOSTO is a bisphosphonate indicated for: Treatment of osteoporosis in postmenopausal women ( 1.1 ) Treatment to increase bone mass in men with osteoporosis ( 1.2 ) Limitation of use: Optimal duration of use has not been determined
alfa arbutin,alpha arbutin,0.95,alpha arbutin,DARKSPOTREMOVERILLUMINATINGFACECREAM | GLUTATHIONE | KNUCKLEPEELINGBODYOIL,DARKSPOTREMOVERILLUMINATINGFACECREAM | KNUCKLEPEELINGBODYOIL | KOJIC ACIDSKIN LIGHTENING,"Guangzhou Kadiya Biotechnology Co., Ltd. | HANCHOYEANBIOTEC Co.,Ltd.",,1,0,0,5,"1、For external use only, avoid contact with eyes when used 2、Keep out of reach of children",,,Thie s mdieturizina croam onrichod fem avouieito and powertul ingredients that also removes dark spots (from acne
alfuzosin,alfuzosin,0.99,alfuzosin,Alfuzosin Hydrochloride,ALFUZOSIN HYDROCHLORIDE,Apotex Corp. | Bryant Ranch Prepack,,0,7,9,5,,"7 DRUG INTERACTIONS Concomitant use of PDE5 inhibitors with alpha adrenergic antagonists, including alfuzosin hydrochloride extended-release tablets, can potentially cause symptomatic hypotension ( 5.4 , 7.4) 7.1 CYP3A4 Inhibitors Alfuzosin hydrochloride extended-release tablets are contraindicated ","6 ADVERSE REACTIONS Most common adverse reactions in clinical studies (incidence ≥2% and at a higher incidence than placebo): dizziness, upper respiratory tract infection, headache, fatigue","1 INDICATIONS AND USAGE Alfuzosin hydrochloride extended-release tablets, USP are indicated for the treatment of signs and symptoms of benign prostatic hyperplasia"
alginate,alginic acid,0.95,alginic acid,Moisturizing Antibacterial | Naproxen,BENZALKONIUM CHLORIDE | NAPROXEN,A-S Medication Solutions | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
alginic acid,alginic acid,0.99,alginic acid,Moisturizing Antibacterial | Naproxen,BENZALKONIUM CHLORIDE | NAPROXEN,A-S Medication Solutions | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
alirocumab,alirocumab,1.0,alirocumab,Praluent,ALIROCUMAB,"Regeneron Pharmaceuticals, Inc. | Sanofi-Aventis U.S. LLC",,0,0,8,5,,,6 ADVERSE REACTIONS The following adverse reactions are also discussed in the other sections of the labeling: Hypersensitivity Reactions [see Warnings and Precautions (5.1) ] Common (>5% of patients treated with PRALUENT and more frequently than placebo) adverse reactions in adults with: Primary hyp,"1 INDICATIONS AND USAGE PRALUENT ® is indicated: To reduce the risk of major adverse cardiovascular (CV) events (coronary heart disease death, myocardial infarction, stroke, or unstable angina requiring hospitalization) in adults at increased risk for these events "
aliskiren,aliskiren,1.0,aliskiren,ALISKIREN | Aliskiren | Tekturna,ALISKIREN | ALISKIREN HEMIFUMARATE,"Endo USA, Inc. | LXO US Inc. | Prasco Laboratories",,0,10,11,5,,7 DRUG INTERACTIONS Cyclosporine: Avoid coadministration of cyclosporine with aliskiren [see Warnings and Precautions ( 5.7 ) and Clinical Pharmacology ( 12.3 )] ,"6 ADVERSE REACTIONS Most common adverse reaction: diarrhea (incidence 2.3%) ( 6.1 ) To report SUSPECTED ADVERSE REACTIONS, contact LXO US Inc","1 INDICATIONS AND USAGE Tekturna is a renin inhibitor (RI) indicated for the treatment of hypertension in adults and in pediatric patients weighing 50 kg or greater who are at least 6 years of age, to lower blood pressure"
allantion,allantoin,0.95,allantoin,Allantoin | DCH Scar | OKeeffes Working Hands Pain Relief Skin Protectant,"ALLANTOIN 0.5% | ALLANTOIN, LIDOCAINE HYDROCHLORIDE | MEDICINAL MASSAGE OIL","Carolina Cannabis Creations L.L.C | Derma Care Research Labs, LLC | The Gorilla Glue Company/O'Keeffe's Company",,5,0,0,2,For external use only ,,,"Uses Helps prevent and temporarily protect and help relieve chafed, chapped, or cracked skin"
allantoin,allantoin,0.99,allantoin,Allantoin | DCH Scar | OKeeffes Working Hands Pain Relief Skin Protectant,"ALLANTOIN 0.5% | ALLANTOIN, LIDOCAINE HYDROCHLORIDE | MEDICINAL MASSAGE OIL","Carolina Cannabis Creations L.L.C | Derma Care Research Labs, LLC | The Gorilla Glue Company/O'Keeffe's Company",,5,0,0,2,For external use only ,,,"Uses Helps prevent and temporarily protect and help relieve chafed, chapped, or cracked skin"
allantoin glycyrrhetinic acid,glycyrrhetinic acid,0.95,glycyrrhetinic acid,Moisturizing Antibacterial | Naproxen,BENZALKONIUM CHLORIDE | NAPROXEN,A-S Medication Solutions | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
allopurinol,allopurinol,1.0,allopurinol,Allopurinol,ALLOPURINOL,"Aphena Pharma Solutions - Tennessee, LLC | Bryant Ranch Prepack | ST. MARY'S MEDICAL PARK PHARMACY",,10,10,12,2,"WARNINGS ALLOPURINOL TABLETS, USP SHOULD BE DISCONTINUED AT THE FIRST APPEARANCE OF SKIN RASH OR OTHER SIGNS WHICH MAY INDICATE AN ALLERGIC REACTION","7 DRUG INTERACTIONS The following drugs may increase the risk of serious skin reactions: bendamustine, thiazide diuretics, ampicillin and amoxicillin",6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in the labeling: Skin Rash and Hypersensitivity [see Warnings and Precautions ( 5.1 )] Nephrotoxicity [see Warnings and Precautions ( 5.3 )] Hepatoxicity [see Warnings and Precautions ( 5.4 )] Myelosup,"1 INDICATIONS AND USAGE Allopurinol tablets are indicated for: The management of adults with signs and symptoms of primary or secondary gout (acute attacks, tophi, joint destruction, uric acid lithiasis, and/or nephropathy) The management of adult and pediatric patients with leukemia, lymphoma and s"
almotriptan,almotriptan,0.99,almotriptan,Almotriptan Malate | almotriptan,ALMOTRIPTAN | ALMOTRIPTAN MALATE,"Ajanta Pharma USA Inc. | Mylan Pharmaceuticals Inc. | Teva Pharmaceuticals USA, Inc.",,0,10,14,5,,7 DRUG INTERACTIONS,"6 ADVERSE REACTIONS Serious cardiac reactions, including myocardial infarction, have occurred following the use of almotriptan (almotriptan malate) tablets",1 INDICATIONS AND USAGE Almotriptan tablets are a 5HT 1B/1D receptor agonist (triptan) indicated for:
alogliptin,alogliptin,0.99,alogliptin,Alogliptin | alogliptin and metformin hydrochloride,ALOGLIPTIN | ALOGLIPTIN AND METFORMIN HYDROCHLORIDE,"A-S Medication Solutions | Aphena Pharma Solutions - Tennessee, LLC | Padagis Israel Pharmaceuticals Ltd",,0,10,9,4,,7 DRUG INTERACTIONS Carbionic anhydrase inhibitors may increase risk of lactic acidosis,6 ADVERSE REACTIONS The following serious adverse reactions are described below or elsewhere in the prescribing information: Pancreatitis [see Warnings and Precautions (5.2) ] Heart Failure [see Warnings and Precautions (5.3) ] Hypersensitivity Reactions [see Warnings and Precautions (5.4) ] Hepatic,1 INDICATIONS AND USAGE Alogliptin and metformin HCl tablets are indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus
alpelisib,alpelisib,1.0,alpelisib,PIQRAY | VIJOICE,ALPELISIB,Novartis Pharmaceuticals Corporation,,0,10,11,5,,7 DRUG INTERACTIONS CYP3A4 Inducers : Avoid coadministration of VIJOICE with a strong CYP3A4 inducer,6 ADVERSE REACTIONS The following clinically significant adverse reactions are discussed elsewhere in the labeling: Severe Hypersensitivity [see Warnings and Precautions (5.1)] Severe Cutaneous Adverse Reactions [see Warnings and Precautions (5.2)] Hyperglycemia [see Warnings and Precautions (5.3)] ,1 INDICATIONS AND USAGE VIJOICE is indicated for the treatment of adult and pediatric patients 2 years of age and older with severe manifestations of PIK3CA-Related Overgrowth Spectrum (PROS) who require systemic therapy
alpha arbutin,alpha-arbutin,0.95,alpha-arbutin,DARKSPOTREMOVERILLUMINATINGFACECREAM | GLUTATHIONE | KNUCKLEPEELINGBODYOIL,DARKSPOTREMOVERILLUMINATINGFACECREAM | KNUCKLEPEELINGBODYOIL | KOJIC ACIDSKIN LIGHTENING,"Guangzhou Kadiya Biotechnology Co., Ltd. | HANCHOYEANBIOTEC Co.,Ltd.",,1,0,0,5,"1、For external use only, avoid contact with eyes when used 2、Keep out of reach of children",,,Thie s mdieturizina croam onrichod fem avouieito and powertul ingredients that also removes dark spots (from acne
alpha galactosidase,alpha-Gal A,0.99,alpha-Gal A,Betadine | SILICEA,POVIDONE-IODINE | SILICEA,"Atlantis Consumer Healthcare, Inc. | Rxhomeo Private Limited d.b.a. Rxhomeo, Inc",,4,0,0,1,"WARNINGS This product is to be used for self-limiting conditions If symptoms do not improve in 4 days, or worsen, discontinue use and seek assistance of health professional",,,INDICATIONS Condition listed above or as directed by the physician
