ingredient,canonical_name,groq_confidence,fda_search_term,brand_names,generic_names,manufacturers,dosage_forms,warnings_count,interactions_count,adverse_count,indications_count,first_warning,first_interaction,first_adverse,first_indication
folic acid,folic acid,0.95,folic acid,Folic Acid | Integra F | PNV-DHA,"ASCORBIC ACID, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, PYRIDOXINE, FOLIC ACID, CYANOCOBALAMIN, CALCIUM, FERROUS FUMARATE, MAGNESIUM, DOCONEXENT | FERROUS FUMARATE AND POLYSACCHRIDE IRON COMPLEX AND FOLIC ACID | FOLIC ACID","Acella Pharmaceuticals, LLC | Northwind Health Company, LLC | U.S. Pharmaceutical Corporation",,2,0,8,2,"WARNING: Ingestion of more than 3 grams of omega-3 fatty acids (such as DHA) per day has been shown to have potential antithrombotic effects, including an increased bleeding time and International Normalized Ratio (INR)",,Adverse Reactions: Folic Acid: Allergic sensitizations have been reported following both oral and parenteral administration of folic acid,"INDICATIONS: Integra FTM is indicated for the treatment of iron deficiency anemia, and folate deficiency anemia"
folic acid as dfe,folic acid,0.95,folic acid,Folic Acid | Integra F | PNV-DHA,"ASCORBIC ACID, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, PYRIDOXINE, FOLIC ACID, CYANOCOBALAMIN, CALCIUM, FERROUS FUMARATE, MAGNESIUM, DOCONEXENT | FERROUS FUMARATE AND POLYSACCHRIDE IRON COMPLEX AND FOLIC ACID | FOLIC ACID","Acella Pharmaceuticals, LLC | Northwind Health Company, LLC | U.S. Pharmaceutical Corporation",,2,0,8,2,"WARNING: Ingestion of more than 3 grams of omega-3 fatty acids (such as DHA) per day has been shown to have potential antithrombotic effects, including an increased bleeding time and International Normalized Ratio (INR)",,Adverse Reactions: Folic Acid: Allergic sensitizations have been reported following both oral and parenteral administration of folic acid,"INDICATIONS: Integra FTM is indicated for the treatment of iron deficiency anemia, and folate deficiency anemia"
folicacid,folic acid,0.95,folic acid,Folic Acid | Integra F | PNV-DHA,"ASCORBIC ACID, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, PYRIDOXINE, FOLIC ACID, CYANOCOBALAMIN, CALCIUM, FERROUS FUMARATE, MAGNESIUM, DOCONEXENT | FERROUS FUMARATE AND POLYSACCHRIDE IRON COMPLEX AND FOLIC ACID | FOLIC ACID","Acella Pharmaceuticals, LLC | Northwind Health Company, LLC | U.S. Pharmaceutical Corporation",,2,0,8,2,"WARNING: Ingestion of more than 3 grams of omega-3 fatty acids (such as DHA) per day has been shown to have potential antithrombotic effects, including an increased bleeding time and International Normalized Ratio (INR)",,Adverse Reactions: Folic Acid: Allergic sensitizations have been reported following both oral and parenteral administration of folic acid,"INDICATIONS: Integra FTM is indicated for the treatment of iron deficiency anemia, and folate deficiency anemia"
folinic acid,folinic acid,0.99,folinic acid,Moisturizing Antibacterial | Naproxen,BENZALKONIUM CHLORIDE | NAPROXEN,A-S Medication Solutions | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
follic acid,folic acid,0.95,folic acid,Folic Acid | Integra F | PNV-DHA,"ASCORBIC ACID, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, PYRIDOXINE, FOLIC ACID, CYANOCOBALAMIN, CALCIUM, FERROUS FUMARATE, MAGNESIUM, DOCONEXENT | FERROUS FUMARATE AND POLYSACCHRIDE IRON COMPLEX AND FOLIC ACID | FOLIC ACID","Acella Pharmaceuticals, LLC | Northwind Health Company, LLC | U.S. Pharmaceutical Corporation",,2,0,8,2,"WARNING: Ingestion of more than 3 grams of omega-3 fatty acids (such as DHA) per day has been shown to have potential antithrombotic effects, including an increased bleeding time and International Normalized Ratio (INR)",,Adverse Reactions: Folic Acid: Allergic sensitizations have been reported following both oral and parenteral administration of folic acid,"INDICATIONS: Integra FTM is indicated for the treatment of iron deficiency anemia, and folate deficiency anemia"
follitropin alfa,follitropin-alfa,0.99,follitropin-alfa,Gonal-f,FOLLITROPIN ALFA,"EMD Serono, Inc.",,0,0,7,5,,,6 ADVERSE REACTIONS The following serious adverse reactions are discussed elsewhere in the labeling: Hypersensitivity Reactions and Anaphylaxis [see Warnings and Precautions (5.1) ] Ovarian Hyperstimulation Syndrome [see Warnings and Precautions (5.2) ] Pulmonary and Vascular Complication [see Warni,1 INDICATIONS AND USAGE GONAL-f is indicated for: GONAL-f is a gonadotropin indicated for: Women: Induction of ovulation and pregnancy in oligo-anovulatory infertile women for whom the cause of infertility is functional and not due to primary ovarian failure
follitropin beta,follitropin beta,0.99,follitropin beta,Betadine | Naproxen,NAPROXEN | POVIDONE-IODINE,"A-S Medication Solutions | Atlantis Consumer Healthcare, Inc.",,1,2,4,1,Warnings For external use only,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,Uses First aid to help prevent infection in minor cuts scrapes burns
fondaparinux sodiom,fondaparinux,0.99,fondaparinux,Fondaparinux Sodium | fondaparinux sodium,FONDAPARINUX SODIUM,Dr. Reddy's Laboratories Limited | Italfarmaco S.p.A | Mylan Institutional LLC,,0,10,13,5,,"7 DRUG INTERACTIONS In clinical studies performed with fondaparinux sodium, the concomitant use of oral anticoagulants (warfarin), platelet inhibitors (acetylsalicylic acid), NSAIDs (piroxicam), and digoxin did not significantly affect the pharmacokinetics/pharmacodynamics of fondaparinux sodium",6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in the labeling:,"1 INDICATIONS AND USAGE Fondaparinux sodium injection is a Factor Xa inhibitor (anticoagulant) indicated for: Prophylaxis of deep vein thrombosis (DVT) in patients undergoing hip fracture surgery (including extended prophylaxis), hip replacement surgery, knee replacement surgery, or abdominal surger"
fondaparinux sodium,fondaparinux,0.99,fondaparinux,Fondaparinux Sodium | fondaparinux sodium,FONDAPARINUX SODIUM,Dr. Reddy's Laboratories Limited | Italfarmaco S.p.A | Mylan Institutional LLC,,0,10,13,5,,"7 DRUG INTERACTIONS In clinical studies performed with fondaparinux sodium, the concomitant use of oral anticoagulants (warfarin), platelet inhibitors (acetylsalicylic acid), NSAIDs (piroxicam), and digoxin did not significantly affect the pharmacokinetics/pharmacodynamics of fondaparinux sodium",6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in the labeling:,"1 INDICATIONS AND USAGE Fondaparinux sodium injection is a Factor Xa inhibitor (anticoagulant) indicated for: Prophylaxis of deep vein thrombosis (DVT) in patients undergoing hip fracture surgery (including extended prophylaxis), hip replacement surgery, knee replacement surgery, or abdominal surger"
formamol,formaldehyde,0.95,formaldehyde,Flu-Tone | INFLUENZINUM | Lycopodium Combination 9231,"ANAS BARBARIAE, HEPATIS ET CORDIS EXTRACTUM, AZADIRACHTA INDICA, BAPTISIA TINCTORIA, BRYONIA (ALBA), CROTALUS HORRIDUS, ECHINACEA (ANGUSTIFOLIA), EUPATORIUM PERFOLIATUM, FERRUM PHOSPHORICUM, GELSEMIUM SEMPERVIRENS, GINKGO BILOBA, INFLUENZINUM, MUCOSA NASALIS SUIS, PHYTOLACCA DECANDRA, PINUS SYLVESTRIS, PYROGENIUM, SELENIUM METALLICUM, STILLINGIA SYLVATICA | INFLUENZA A VIRUS A/VICTORIA/4897/2022 IVR-238 (H1N1) ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA A VIRUS A/DARWIN/9/2021 IVR-228 (H3N2) HEMAGGLUTININ ANTIGEN (UV, FORMALDEHYDE INACTIVATED),INFLUENZA B VIRUS B/MICHIGAN/01/2021 HEMAGGLUTININ ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA B VIRUS B/PHUKET/3073/2013 HEMAGGLUTININ ANTIGEN (FORMALDEHYDE INACTIVATED) | LYCOPODIUM COMBINATION",Boiron | Energetix Corporation | Professional Complementary Health Formulas,,6,0,0,1,"WARNINGS If symptoms do not improve or are accompanied by a fever, consult a doctor",,,"INDICATIONS For the temporary relief of loss of appetite, minor abdominal pain, nausea, or vomiting.*"
formoterol,formoterol,0.95,formoterol,Budesonide and Formoterol Fumarate Dihydrate | Formoterol Fumarate | Formoterol fumarate,BUDESONIDE AND FORMOTEROL FUMARATE DIHYDRATE | FORMOTEROL FUMARATE,A-S Medication Solutions | Alembic Pharmaceuticals Inc. | Micro Labs Limited,,0,10,9,5,,7 DRUG INTERACTIONS Other adrenergic drugs may potentiate effect,"6 ADVERSE REACTIONS Long-acting beta 2 -adrenergic agonists, such as formoterol fumarate, as monotherapy (without an inhaled corticosteroid) for asthma increase the risk of asthma-related events","1 INDICATIONS AND USAGE Formoterol fumarate inhalation solution is a long-acting beta 2 -adrenergic agonist (beta 2 -agonist) indicated for: Long-term, twice daily (morning and evening) administration in the maintenance treatment of bronchoconstriction in patients with chronic obstructive pulmonary "
formoterol fumarate,formoterol,0.99,formoterol,Budesonide and Formoterol Fumarate Dihydrate | Formoterol Fumarate | Formoterol fumarate,BUDESONIDE AND FORMOTEROL FUMARATE DIHYDRATE | FORMOTEROL FUMARATE,A-S Medication Solutions | Alembic Pharmaceuticals Inc. | Micro Labs Limited,,0,10,9,5,,7 DRUG INTERACTIONS Other adrenergic drugs may potentiate effect,"6 ADVERSE REACTIONS Long-acting beta 2 -adrenergic agonists, such as formoterol fumarate, as monotherapy (without an inhaled corticosteroid) for asthma increase the risk of asthma-related events","1 INDICATIONS AND USAGE Formoterol fumarate inhalation solution is a long-acting beta 2 -adrenergic agonist (beta 2 -agonist) indicated for: Long-term, twice daily (morning and evening) administration in the maintenance treatment of bronchoconstriction in patients with chronic obstructive pulmonary "
fosaprepitant,fosaprepitant,0.99,fosaprepitant,FOCINVEZ | FOSAPREPITANT DIMEGLUMINE,FOSAPREPITANT DIMEGLUMINE,Eugia US LLC | Hikma Pharmaceuticals USA Inc. | Steriscience Specialties Private Limited,,0,10,10,5,,7 DRUG INTERACTIONS See Full Prescribing Information for a list of clinically significant drug interactions,6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in the labeling: Hypersensitivity Reactions [see Warnings and Precautions ( 5.2 )] Infusion Site Reactions [see Warnings and Precautions ( 5.3 )] Most common adverse reactions in adults (≥2%) are: fati,"1 INDICATIONS AND USAGE FOCINVEZ, in combination with other antiemetic agents, is indicated in adults and pediatric patients 6 months of age and older for the prevention of: acute and delayed nausea and vomiting associated with initial and repeat courses of highly emetogenic cancer chemotherapy (HEC"
fosfomycin,fosfomycin,0.95,fosfomycin,Fosfomycin Tromethamine,FOSFOMYCIN TROMETHAMINE,"A-S Medication Solutions | Ascend Laboratories, LLC | Kesin Pharma Corporation",,10,3,6,4,"WARNINGS Clostridium difficile associated diarrhea (CDAD) has been reported with use of nearly all antibacterial agents, including fosfomycin tromethamine, and may range in severity from mild diarrhea to fatal colitis","DRUG INTERACTIONS Metoclopramide: When coadministered with fosfomycin tromethamine, metoclopramide, a drug which increases gastrointestinal motility, lowers the serum concentration and urinary excretion of fosfomycin","ADVERSE REACTIONS Clinical Trials: In clinical studies, drug related adverse events which were reported in greater than 1% of the fosfomycin-treated study population are listed below: Drug-Related Adverse Events (%) in Fosfomycin and Comparator Populations Adverse Events Fosfomycin N=1233 Nitrofuran",INDICATIONS & USAGE Fosfomycin tromethamine granules for oral solution is indicated only for the treatment of uncomplicated urinary tract infections (acute cystitis) in women due to susceptible strains of Escherichia coli and Enterococcus faecalis 
fosinopril,fosinopril,1.0,fosinopril,Fosinopril Sodium and Hydrochlorothiazide | Fosinopril sodium,FOSINOPIRL SODIUM | FOSINOPRIL SODIUM | FOSINOPRIL SODIUM AND HYDROCHLOROTHIAZIDE,Aurobindo Pharma Limited | Bryant Ranch Prepack | Solco Healthcare LLC,,10,10,9,5,"WARNINGS Anaphylactoid and Possibly Related Reactions Presumably because angiotensin-converting enzyme inhibitors affect the metabolism of eicosanoids and polypeptides, including endogenous bradykinin, patients receiving ACE inhibitors (including fosinopril sodium) may be subject to a variety of adv","Drug Interactions Diuretics Patients on diuretics, especially those with intravascular volume depletion, may occasionally experience an excessive reduction of blood pressure after initiation of therapy with fosinopril sodium tablets","ADVERSE REACTIONS Fosinopril sodium tablets have been evaluated for safety in more than 2100 individuals in hypertension and heart failure trials, including approximately 530 patients treated for a year or more",INDICATIONS AND USAGE Fosinopril sodium tablets are indicated for the treatment of hypertension
frovatriptan,frovatriptan,0.99,frovatriptan,FROVATRIPTAN | Frovatriptan | frovatriptan succinate,FROVATRIPTAN SUCCINATE,"Amneal Pharmaceuticals NY LLC | Glenmark Pharmaceuticals Inc., USA | Ingenus Pharmaceuticals, LLC",,0,4,15,5,,7 DRUG INTERACTIONS 7.1 Ergot-containing Drugs Ergot-containing drugs have been reported to cause prolonged vasospastic reactions,6 ADVERSE REACTIONS The following serious adverse reactions are described elsewhere in other sections of the labeling:,1 INDICATIONS AND USAGE Frovatriptan succinate tablets are indicated for the acute treatment of migraine with or without aura in adults
fucidic acid,fucidic acid,0.99,fucidic acid,Moisturizing Antibacterial | Naproxen,BENZALKONIUM CHLORIDE | NAPROXEN,A-S Medication Solutions | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
fulvestrant,fulvestrant,0.99,fulvestrant,Fulvestrant | fulvestrant,FULVESTRANT,Meitheal Pharmaceuticals Inc | Sagent Pharmaceuticals | Sandoz Inc,,0,4,8,5,,7 DRUG INTERACTIONS There are no known drug-drug interactions,6 ADVERSE REACTIONS The following adverse reactions are discussed in more detail in other sections of the labeling: Risk of Bleeding [see Warnings and Precautions ( 5.1 )] Increased Exposure in Patients with Hepatic Impairment [see Warnings and Precautions ( 5.2 )] Injection Site Reaction [see Warni,"1 INDICATIONS AND USAGE Fulvestrant Injection is an estrogen receptor antagonist indicated for the treatment of: Hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced breast cancer in postmenopausal women not previously treated with endocrine therapy"
furosemide,furosemide,0.95,furosemide,Furosemide,FUROSEMIDE,Bryant Ranch Prepack | Phlow Corporation,,2,10,15,4,"WARNING Furosemide is a potent diuretic which, if given in excessive amounts, can lead to a profound diuresis with water and electrolyte depletion","Drug Interactions Furosemide may increase the ototoxic potential of aminoglycoside antibiotics, especially in the presence of impaired renal function",ADVERSE REACTIONS Adverse reactions are categorized below by organ system and listed by decreasing severity,"INDICATIONS AND USAGE Edema Furosemide tablets are indicated in adults and pediatric patients for the treatment of edema associated with congestive heart failure, cirrhosis of the liver, and renal disease, including the nephrotic syndrome"
fusidic acid,fusidic acid,0.95,fusidic acid,Moisturizing Antibacterial | Naproxen,BENZALKONIUM CHLORIDE | NAPROXEN,A-S Medication Solutions | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
gaba,gabapentin,0.95,gabapentin,Gabapentin,GABAPENTIN,Ajenat Pharmaceuticals LLC | AvPAK | Bryant Ranch Prepack,,0,8,5,1,,"7 DRUG INTERACTIONS Concentrations increased by morphine; may need dose adjustment (5.4, 7.1 ) 7.1 Opioids Respiratory depression and sedation, sometimes resulting in death, have been reported following coadministration of gabapentin with opioids (e.g., morphine, hydrocodone, oxycodone, buprenorphin",6 ADVERSE REACTIONS The following serious adverse reactions are discussed in greater detail in other sections: Drug Reaction with Eosinophilia and Systemic Symptoms (DRESS)/Multiorgan Hypersensitivity [see Warnings and Precautions (5.1) ] Anaphylaxis and Angioedema [see Warnings and Precautions (5.2,"1 INDICATIONS AND USAGE Gabapentin Capsules, USP are indicated for: Management of postherpetic neuralgia in adults Adjunctive therapy in the treatment of partial onset seizures, with and without secondary generalization, in adults and pediatric patients 3 years and older with epilepsy Gabapentin Cap"
gabapentin,gabapentin,0.95,gabapentin,Gabapentin,GABAPENTIN,Ajenat Pharmaceuticals LLC | AvPAK | Bryant Ranch Prepack,,0,8,5,1,,"7 DRUG INTERACTIONS Concentrations increased by morphine; may need dose adjustment (5.4, 7.1 ) 7.1 Opioids Respiratory depression and sedation, sometimes resulting in death, have been reported following coadministration of gabapentin with opioids (e.g., morphine, hydrocodone, oxycodone, buprenorphin",6 ADVERSE REACTIONS The following serious adverse reactions are discussed in greater detail in other sections: Drug Reaction with Eosinophilia and Systemic Symptoms (DRESS)/Multiorgan Hypersensitivity [see Warnings and Precautions (5.1) ] Anaphylaxis and Angioedema [see Warnings and Precautions (5.2,"1 INDICATIONS AND USAGE Gabapentin Capsules, USP are indicated for: Management of postherpetic neuralgia in adults Adjunctive therapy in the treatment of partial onset seizures, with and without secondary generalization, in adults and pediatric patients 3 years and older with epilepsy Gabapentin Cap"
gadobutrol,gadobutrol,0.99,gadobutrol,Gadavist | Gadobutrol | gadobutrol,GADOBUTROL,"Bayer HealthCare Pharmaceuticals Inc. | Fresenius Kabi USA, LLC | Slate Run Pharmaceuticals, LLC",,0,0,13,5,,,6 ADVERSE REACTIONS The following clinically significant adverse reactions are discussed elsewhere in labeling:,1 INDICATIONS AND USAGE Gadobutrol injection is a gadolinium-based contrast agent indicated for use with magnetic resonance imaging (MRI):
gadodiamide,gadodiamide,0.99,gadodiamide,OMNISCAN,GADODIAMIDE,GE Healthcare Inc.,,0,1,10,2,,7 DRUG INTERACTIONS Specific drug interaction studies have not been conducted,6 ADVERSE REACTIONS The following clinically significant adverse reactions are discussed in greater detail in other sections of the label: Nephrogenic systemic fibrosis [see Warnings and Precautions (5.2) ] Hypersensitivity reactions [see Warnings and Precautions (5.3) ] Acute Renal Failure [see War,"1 INDICATIONS AND USAGE OMNISCAN is a gadolinium-based contrast agent for diagnostic magnetic resonance imaging (MRI) indicated for intravenous use to: Visualize lesions with abnormal vascularity in the brain, spine, and associated tissues ( 1.1 ) Facilitate the visualization of lesions with abnorma"
gadopentetate dimeglumine,gadopentetate dimeglumine,0.99,gadopentetate dimeglumine,Gadobutrol,GADOBUTROL,"Fresenius Kabi USA, LLC",,0,10,13,5,,7 DRUG INTERACTIONS See Full Prescribing Information for a list of clinically significant drug interactions,6 ADVERSE REACTIONS The following clinically significant adverse reactions are discussed elsewhere in labeling:,1 INDICATIONS AND USAGE Gadobutrol injection is a gadolinium-based contrast agent indicated for use with magnetic resonance imaging (MRI):
gadoteric acid,gadoteric acid,0.99,gadoteric acid,Moisturizing Antibacterial | Naproxen,BENZALKONIUM CHLORIDE | NAPROXEN,A-S Medication Solutions | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
gadoxetic acid,gadoxetic acid,0.99,gadoxetic acid,Moisturizing Antibacterial | Naproxen,BENZALKONIUM CHLORIDE | NAPROXEN,A-S Medication Solutions | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
galantamine,galantamine,0.99,galantamine,Galantamine | Galantamine Hydrobromide,GALANTAMINE | GALANTAMINE HYDROBROMIDE,"Bryant Ranch Prepack | Golden State Medical Supply, Inc. | Upsher-Smith Laboratories, LLC",,0,2,7,2,,"7 DRUG INTERACTIONS Potential to interfere with the activity of anticholinergic medications ( 7.1 ) Synergistic effect expected when given concurrently with succinylcholine, other cholinesterase inhibitors, similar neuromuscular blocking agents, or cholinergic agonists ( 7.2 ) 7.1 Use with Anticholi",6 ADVERSE REACTIONS Serious adverse reactions are discussed in more detail in the following sections of the labeling: Serious Skin Reactions [see Warnings and Precautions ( 5.1 )] Cardiovascular Conditions [see Warnings and Precautions ( 5.3 )] Gastrointestinal Conditions [see Warnings and Precautio,1 INDICATIONS AND USAGE Galantamine hydrobromide extended-release capsules are indicated for the treatment of mild to moderate dementia of the Alzheimer's type
galcanezumab,galcanezumab,1.0,galcanezumab,EMGALITY,GALCANEZUMAB-GNLM,Eli Lilly and Company,,0,0,11,4,,,6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in the labeling: Hypersensitivity Reactions [see Contraindications ( 4 ) and Warnings and Precautions ( 5.1 )] Hypertension [see Warnings and Precautions ( 5.2 )] Raynaud's Phenomenon [see Warnings and,1 INDICATIONS AND USAGE EMGALITY ® is a calcitonin-gene related peptide antagonist indicated in adults for the: preventive treatment of migraine
gama globulin,immunoglobulin,0.95,immunoglobulin,GUNA-FLAM | GUNA-HEMORRHOIDS | QIVIGY kthm,ACONITUM NAPELLUS - APIS MELLIFERA - ATROPA BELLADONNA - BASIC CUPRIC CARBONATE - BRYONIA ALBA ROOT - CALCIUM SULFIDE - CITRIC ACID MONOHYDRATE - FERRIC PHOSPHATE - INTERLEUKIN-10 - MELATONIN - METENKEFALIN - PHYTOLACCA AMERICANA ROOT - RANCID BEEF - SODIUM PYRUVATE - SUS SCROFA CONJUNCTIVA - SUS SCROFA PINEAL GLAND - SUS SCROFA PITUITARY GLAND - TRANSFORMING GROWTH FACTOR BETA-1 - ANTI-INTERLEUKIN-1.ALPHA. IMMUNOGLOBULIN G RABBIT - | ACTIVATED CHARCOAL - ARNICA MONTANA - ATROPA BELLADONNA - CANAKINUMAB - HYDROCOTYLE ASIATICA EXTRACT - AESCULUS HIPPOCASTANUM FLOWER - MELISSA OFFICINALIS - PAEONIA OFFICINALIS ROOT - PODOPHYLLUM PELTATUM ROOT - PORK LIVER - STRYCHNOS NUX-VOMICA SEED - SUS SCROFA SMALL INTESTINE MUCOSA LYMPH FOLLICLE - SUS SCROFA VEIN - HAMAMELIS VIRGINIANA ROOT BARK/STEM BARK - ANTI-INTERLEUKIN-1.ALPHA. IMMUNOGLOBULIN G RABBIT - | HUMAN IMMUNOGLOBULIN G,Guna spa | Kedrion S.p.A.,,5,7,11,1,WARNINGS Stop use and ask doctor if symptoms persist more than 5 days,"7 DRUG INTERACTION The passive transfer of antibodies may: Interfere with the response to live virus vaccines, such as measles, rubella, mumps and varicella","6 ADVERSE REACTIONS The most common adverse reactions observed in ≥ 5% of patients were headache, fatigue, nausea, infusion-related reaction, Coombs direct test positive, sinusitis, dizziness and diarrhea",Take 15 minutes before meals
gamma amino butyric acid,gamma-aminobutyric acid,0.99,gamma-aminobutyric acid,GABA Phenolic | Gaba | Neuro II,"GABA | GAMMA-AMINOBUTYRIC ACID | TARAXACUM OFFICINALE, HYDRASTIS CANADENSIS, ACETYLCHOLINE CHLORIDE, HISTAMINUM HYDROCHLORICUM, ADRENALINUM, GABA (GAMMA-AMINOBUTYRIC ACID), NOREPINEPHRINE (BITARTRATE), TYRAMINE","BioActive Nutritional, Inc. | Deseret Biologicals, Inc. | Energique, Inc.",,5,0,0,5,"WARNINGS: If pregnant or breast-feeding, ask a health professional before use",,,For the temporary relief from symptoms including:
gamma aminobutyric acid,gamma-aminobutyric acid,0.99,gamma-aminobutyric acid,GABA Phenolic | Gaba | Neuro II,"GABA | GAMMA-AMINOBUTYRIC ACID | TARAXACUM OFFICINALE, HYDRASTIS CANADENSIS, ACETYLCHOLINE CHLORIDE, HISTAMINUM HYDROCHLORICUM, ADRENALINUM, GABA (GAMMA-AMINOBUTYRIC ACID), NOREPINEPHRINE (BITARTRATE), TYRAMINE","BioActive Nutritional, Inc. | Deseret Biologicals, Inc. | Energique, Inc.",,5,0,0,5,"WARNINGS: If pregnant or breast-feeding, ask a health professional before use",,,For the temporary relief from symptoms including:
gammaglobulin,immunoglobulin,0.98,immunoglobulin,GUNA-FLAM | GUNA-HEMORRHOIDS | QIVIGY kthm,ACONITUM NAPELLUS - APIS MELLIFERA - ATROPA BELLADONNA - BASIC CUPRIC CARBONATE - BRYONIA ALBA ROOT - CALCIUM SULFIDE - CITRIC ACID MONOHYDRATE - FERRIC PHOSPHATE - INTERLEUKIN-10 - MELATONIN - METENKEFALIN - PHYTOLACCA AMERICANA ROOT - RANCID BEEF - SODIUM PYRUVATE - SUS SCROFA CONJUNCTIVA - SUS SCROFA PINEAL GLAND - SUS SCROFA PITUITARY GLAND - TRANSFORMING GROWTH FACTOR BETA-1 - ANTI-INTERLEUKIN-1.ALPHA. IMMUNOGLOBULIN G RABBIT - | ACTIVATED CHARCOAL - ARNICA MONTANA - ATROPA BELLADONNA - CANAKINUMAB - HYDROCOTYLE ASIATICA EXTRACT - AESCULUS HIPPOCASTANUM FLOWER - MELISSA OFFICINALIS - PAEONIA OFFICINALIS ROOT - PODOPHYLLUM PELTATUM ROOT - PORK LIVER - STRYCHNOS NUX-VOMICA SEED - SUS SCROFA SMALL INTESTINE MUCOSA LYMPH FOLLICLE - SUS SCROFA VEIN - HAMAMELIS VIRGINIANA ROOT BARK/STEM BARK - ANTI-INTERLEUKIN-1.ALPHA. IMMUNOGLOBULIN G RABBIT - | HUMAN IMMUNOGLOBULIN G,Guna spa | Kedrion S.p.A.,,5,7,11,1,WARNINGS Stop use and ask doctor if symptoms persist more than 5 days,"7 DRUG INTERACTION The passive transfer of antibodies may: Interfere with the response to live virus vaccines, such as measles, rubella, mumps and varicella","6 ADVERSE REACTIONS The most common adverse reactions observed in ≥ 5% of patients were headache, fatigue, nausea, infusion-related reaction, Coombs direct test positive, sinusitis, dizziness and diarrhea",Take 15 minutes before meals
ganciclovir,ganciclovir,0.95,ganciclovir,Ganciclovir,GANCICLOVIR SODIUM,"Fresenius Kabi USA, LLC | Hikma Pharmaceuticals USA Inc. | Pharmascience Inc.",,0,10,9,4,,7 DRUG INTERACTIONS Drug-drug interaction studies were conducted in patients with normal renal function,6 ADVERSE REACTIONS The following serious adverse reactions are discussed in greater detail in other sections of the labeling: Hematologic Toxicity [see Warnings and Precautions (5.1) ] Renal Impairment [see Warnings and Precautions (5.2) ] Impairment of Fertility [see Warnings and Precautions (5.3),"1 INDICATIONS AND USAGE Ganciclovir Injection Ganciclovir Injection is a deoxynucleoside analogue cytomegalovirus (CMV) DNA polymerase inhibitor indicated for the: treatment of CMV retinitis in immunocompromised adult patients, including patients with acquired immunodeficiency syndrome (AIDS)"
