ingredient,canonical_name,groq_confidence,fda_search_term,brand_names,generic_names,manufacturers,dosage_forms,warnings_count,interactions_count,adverse_count,indications_count,first_warning,first_interaction,first_adverse,first_indication
saline,sodium chloride,0.95,sodium chloride,Histastat Pollen | Ringers | Sodium Chloride,"BAPTISIA TINCTORIA, ECHINACEA (ANGUSTIFOLIA), ADRENALINUM, ALLIUM CEPA, AMBROSIA ARTEMISIAEFOLIA, ARSENICUM ALBUM, EUPHRASIA OFFICINALIS, HISTAMINUM HYDROCHLORICUM, NATRUM MURIATICUM, NATRUM SULPHURICUM, NUX VOMICA, PHOSPHORUS, PULSATILLA (PRATENSIS), SABADILLA, SINAPIS NIGRA, SOLIDAGO VIRGAUREA, SULPHUR, WYETHIA HELENIOIDES | SODIUM CHLORIDE | SODIUM CHLORIDE, CALCIUM CHLORIDE, AND POTASSIUM CHLORIDE","B. Braun Medical Inc. | Energique, Inc. | ICU Medical Inc.",,5,10,5,2,"WARNINGS: If pregnant or breast-feeding, ask a health professional before use",7 DRUG INTERACTIONS Drugs that Affect Electrolyte and/or Fluid Balance : Avoid concomitant use,"ADVERSE REACTIONS Possible adverse effects arising from the irrigation of body cavities, tissues, cells or indwelling catheters and tubes are usually avoidable when proper procedures are followed","INDICATIONS: May temporarily relieve sinus congestion, runny nose, and sneezing.** **Claims based on traditional homeopathic practice, not accepted medical evidence"
salisilic acid,salicylic acid,0.95,salicylic acid,CeraVe Developed with Dermatologists Acne Control Cleanser | Clear Acne Spot Treatment | Quick Action,ACNE SPOT TREATMENT | SALICYLIC ACID,Kamedis | L'Oreal USA Products Inc | Walmart Inc.,,1,0,2,1,Warnings For external use only,,"ADVERSE REACTION Information: 1-888-287-1915 or Walmart.com/help DISTRIBUTED BY: Walmart Inc., Bentonville, AR 72716 PLASTIC TUBE Do Not Recycle how2recycle.info Made in the USA with domestic and imported ingredients",Use for the treatment of acne
sallcylacide,salicylic acid,0.95,salicylic acid,CeraVe Developed with Dermatologists Acne Control Cleanser | Clear Acne Spot Treatment | Quick Action,ACNE SPOT TREATMENT | SALICYLIC ACID,Kamedis | L'Oreal USA Products Inc | Walmart Inc.,,1,0,2,1,Warnings For external use only,,"ADVERSE REACTION Information: 1-888-287-1915 or Walmart.com/help DISTRIBUTED BY: Walmart Inc., Bentonville, AR 72716 PLASTIC TUBE Do Not Recycle how2recycle.info Made in the USA with domestic and imported ingredients",Use for the treatment of acne
salmeterol,salmeterol,0.95,salmeterol,Fluticasone Propionate and Salmeterol | Fluticasone Propionate and Salmeterol DISKUS | fluticasone propionate and salmeterol,FLUTICASONE PROPIONATE AND SALMETEROL,Bryant Ranch Prepack | Preferred Pharmaceuticals Inc. | REMEDYREPACK INC.,,0,10,7,5,,"7 DRUG INTERACTIONS Fluticasone Propionate/Salmeterol MDPI has been used concomitantly with other drugs, including short‑acting beta 2 ‑agonists, and intranasal corticosteroids, commonly used in patients with asthma without adverse drug reactions [see Clinical Pharmacology ( 12.2 )] ","6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in the labeling: Serious asthma-related events – hospitalizations, intubations, death [see Warnings and Precautions ( 5.1 )] Oropharyngeal candidiasis [see Warnings and Precautions ( 5.4 )] Immunosuppr",1 INDICATIONS AND USAGE Fluticasone Propionate/Salmeterol Multidose Dry Powder Inhaler (FS MDPI) is indicated for the treatment of asthma in adult and pediatric patients aged 12 years and older
salsylic acid,salicylic acid,0.95,salicylic acid,CeraVe Developed with Dermatologists Acne Control Cleanser | Clear Acne Spot Treatment | Quick Action,ACNE SPOT TREATMENT | SALICYLIC ACID,Kamedis | L'Oreal USA Products Inc | Walmart Inc.,,1,0,2,1,Warnings For external use only,,"ADVERSE REACTION Information: 1-888-287-1915 or Walmart.com/help DISTRIBUTED BY: Walmart Inc., Bentonville, AR 72716 PLASTIC TUBE Do Not Recycle how2recycle.info Made in the USA with domestic and imported ingredients",Use for the treatment of acne
sapropterin,sapropterin,0.99,sapropterin,JAVYGTOR | SAPROPTERIN DIHYDROCHLORIDE | Sapropterin Dihydrochloride,SAPROPTERIN DIHYDROCHLORIDE,"Aurobindo Pharma Limited | Dr. Reddys Laboratories Inc | ENDO USA, Inc.",,0,10,12,5,,7 DRUG INTERACTIONS Table 4 includes drugs with clinically important drug interactions when administered with sapropterin dihydrochloride and instructions for preventing or managing them,"6 ADVERSE REACTIONS Most common adverse reactions (≥4%) are: headache, rhinorrhea, pharyngolaryngeal pain, diarrhea, vomiting, cough, and nasal congestion",1 INDICATIONS AND USAGE Sapropterin dihydrochloride tablets are indicated to reduce blood phenylalanine (Phe) levels in adult and pediatric patients one month of age and older with hyperphenylalaninemia (HPA) due to tetrahydrobiopterin
sargramostim,sargramostim,1.0,sargramostim,Leukine,SARGRAMOSTIM,"Partner Therapeutics, Inc.",,0,4,6,5,,"7 DRUG INTERACTIONS Use with caution in patients receiving drugs that may potentiate LEUKINE's myeloproliferative effects, such as lithium and corticosteroids",6 ADVERSE REACTIONS The following serious adverse reactions are discussed in greater detail in other sections of the labeling: Hypersensitivity Reactions [see Warnings and Precautions ( 5.1 )] Infusion Related Reactions [see Warnings and Precautions ( 5.2 )] Risk of Severe Myelosuppression when LEUK,1 INDICATIONS AND USAGE LEUKINE is a leukocyte growth factor indicated: To shorten time to neutrophil recovery and to reduce the incidence of severe and life-threatening infections and infections resulting in death following induction chemotherapy in adult patients 55 years and older with acute myel
sarilumab,sarilumab,0.99,sarilumab,KEVZARA,SARILUMAB,Sanofi-Aventis U.S. LLC,,0,10,8,5,,7 DRUG INTERACTIONS 7.1 Use with Other Drugs Population pharmacokinetic analyses did not detect any effect of methotrexate (MTX) on sarilumab clearance,"6 ADVERSE REACTIONS The following serious adverse reactions are described elsewhere in labeling: Serious infections [see Warnings and Precautions (5.1) ] Neutropenia, thrombocytopenia, elevated liver enzymes, lipid abnormalities [see Warnings and Precautions (5.2) ] Gastrointestinal perforation [see",1 INDICATIONS AND USAGE KEVZARA ® is an interleukin-6 (IL-6) receptor antagonist indicated for treatment of: adult patients with moderately to severely active rheumatoid arthritis (RA) who have had an inadequate response or intolerance to one or more disease-modifying antirheumatic drugs (DMARDs)
sawa palmetto,saw palmetto,0.95,saw palmetto,Prostate | SABAL SERRULATA | Sabal Combination 9243,"PETROSELINUM SATIVUM, POPULUS TREMULOIDES, SABAL SERRULATA, CHIMAPHILA UMBELLATA, ADENOSINUM TRIPHOSPHORICUM DINATRUM, EQUOL, KREOSOTUM, NADIDUM, TESTOSTERONE, PROSTATE (SUIS), SUCCINICUM ACIDUM, HEPAR SULPHURIS CALCAREUM, CONIUM MACULATUM, PROTEUS (MIRABILIS), PROTEUS (VULGARIS) | SABAL COMBINATION | SABAL SERRULATA","Deseret Biologicals, Inc. | Professional Complementary Health Formulas | Rxhomeo Private Limited d.b.a. Rxhomeo, Inc",,3,0,0,1,"WARNINGS In case of overdose, get medical help or contact a poison control center right away",,,"INDICATIONS For the temporary relief of mild abdominal pain, diarrhea, constipation, or hemorrhoids.*"
saxagliptin,saxagliptin,0.95,saxagliptin,QTERN | Saxagliptin | Saxagliptin and Metformin Hydrochloride,DAPAGLIFLOZIN AND SAXAGLIPTIN | SAXAGLIPTIN | SAXAGLIPTIN AND METFORMIN HYDROCHLORIDE,AstraZeneca Pharmaceuticals LP | Dr.Reddys Laboratories Inc | Mylan Pharmaceuticals Inc.,,0,10,15,4,,7 DRUG INTERACTIONS Table 3: Clinically Relevant Interactions with QTERN Strong Inhibitors of CYP3A4/5 Enzymes Clinical Impact Ketoconazole significantly increased saxagliptin exposure,6 ADVERSE REACTIONS The following important adverse reactions are described below or elsewhere in the labeling:,1 INDICATIONS AND USAGE QTERN is indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus
sebacic acid,sebacic acid,0.99,sebacic acid,Moisturizing Antibacterial | Naproxen,BENZALKONIUM CHLORIDE | NAPROXEN,A-S Medication Solutions | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
secnidazole,secnidazole,0.99,secnidazole,Solosec,SECNIDAZOLE,Evofem Inc.,,0,4,11,5,,"7 DRUG INTERACTIONS 7.1 Oral Contraceptives There was no clinically significant drug interaction between secnidazole and the combination oral contraceptive, ethinyl estradiol plus norethindrone [see Clinical Pharmacology (12.3) ] ",6 ADVERSE REACTIONS The following important adverse reactions are discussed in greater detail in other sections of labeling: Vulvovaginal Candidiasis [Warnings and Precautions (5.1)] Bacterial Vaginosis : Most common adverse reactions observed in clinical trials of bacterial vaginosis (incidence ≥ 2,1 INDICATIONS AND USAGE SOLOSEC ® is a nitroimidazole antimicrobial indicated for: Treatment of bacterial vaginosis in female patients 12 years of age and older
secukinumab,secukinumab,1.0,secukinumab,COSENTYX,SECUKINUMAB,Novartis Pharmaceuticals Corporation,,0,2,10,5,,"7 DRUG INTERACTIONS Certain CYP450 Substrates Increased concentrations of cytokines (e.g., IL-17) during chronic inflammation associated with certain diseases including PsO, PsA, AS, nr-axSpA, ERA, and HS may suppress the formation of CYP enzymes",6 ADVERSE REACTIONS The following adverse reactions are discussed in greater detail elsewhere in the labeling: Infections [see Warnings and Precautions (5.1)] Hypersensitivity Reactions [see Warnings and Precautions (5.2)] Inflammatory Bowel Disease [see Warnings and Precautions (5.4)] Eczematous Er,1 INDICATIONS AND USAGE COSENTYX is a human interleukin-17A antagonist indicated for the treatment of: moderate to severe plaque psoriasis (PsO) in patients 6 years and older who are candidates for systemic therapy or phototherapy
selegiline,selegiline,0.99,selegiline,SELEGILINE HYDROCHLORIDE | Selegiline Hydrochloride,SELEGILINE HYDROCHLORIDE,"Apotex Corp. | Chartwell RX, LLC | Golden State Medical Supply, Inc.",,10,6,11,5,WARNINGS Selegiline should not be used at daily doses exceeding those recommended (10 mg/day) because of the risks associated with non-selective inhibition of MAO,"Drug Interactions The occurrence of stupor, muscular rigidity, severe agitation, and elevated temperature has been reported in some patients receiving the combination of selegiline and meperidine",ADVERSE REACTIONS Introduction The number of patients who received selegiline in prospectively monitored pre-marketing studies is limited,INDICATIONS AND USAGE Selegiline Hydrochloride Tablets USP are indicated as an adjunct in the management of Parkinsonian patients being treated with levodopa/carbidopa who exhibit deterioration in the quality of their response to this therapy
selegiline chloride,selegiline,0.99,selegiline,SELEGILINE HYDROCHLORIDE | Selegiline Hydrochloride,SELEGILINE HYDROCHLORIDE,"Apotex Corp. | Chartwell RX, LLC | Golden State Medical Supply, Inc.",,10,6,11,5,WARNINGS Selegiline should not be used at daily doses exceeding those recommended (10 mg/day) because of the risks associated with non-selective inhibition of MAO,"Drug Interactions The occurrence of stupor, muscular rigidity, severe agitation, and elevated temperature has been reported in some patients receiving the combination of selegiline and meperidine",ADVERSE REACTIONS Introduction The number of patients who received selegiline in prospectively monitored pre-marketing studies is limited,INDICATIONS AND USAGE Selegiline Hydrochloride Tablets USP are indicated as an adjunct in the management of Parkinsonian patients being treated with levodopa/carbidopa who exhibit deterioration in the quality of their response to this therapy
seleinium,selenium,0.95,selenium,Flu-Tone | Hair-X Hair Loss Relief | Walgreens Dandruff Maximum Strength Anti-dandruff,"ANAS BARBARIAE, HEPATIS ET CORDIS EXTRACTUM, AZADIRACHTA INDICA, BAPTISIA TINCTORIA, BRYONIA (ALBA), CROTALUS HORRIDUS, ECHINACEA (ANGUSTIFOLIA), EUPATORIUM PERFOLIATUM, FERRUM PHOSPHORICUM, GELSEMIUM SEMPERVIRENS, GINKGO BILOBA, INFLUENZINUM, MUCOSA NASALIS SUIS, PHYTOLACCA DECANDRA, PINUS SYLVESTRIS, PYROGENIUM, SELENIUM METALLICUM, STILLINGIA SYLVATICA | CADMIUM SULFATE, GRAPHITE, PHOSPHORIC ACID, SILICON DIOXIDE, SELENIUM, THALLIUM, USTILAGO MAYDIS | SELENIUM SULFIDE",Energetix Corporation | Homeocare Laboratories | Walgreen Company,,3,0,0,4,"Warnings: If symptoms persist or worsen, or if pregnant or nursing, consult a doctor",,,"Indications & Usage: Turn tube upside down, twist cap to break seal & release pellets"
seleni,selenite,0.95,selenite,Free Radical,"ALFALFA, ASCORBYL PALMITATE, CYSTEINUM, DIMETHYL GLYCINE, FUCUS VESICULOSUS, HORDEUM VULGARE, L-METHIONINE, MANGANESE GLUCONATE, NASTURTIUM AQUATICUM, QUERCETIN, RAPHANUS SATIVUS, SODIUM SELENITE, TRITICUM AESTIVUM, UBIDECARENONUM, ALPHA-LIPOICUM ACIDUM, GABA (GAMMA AMINOBUTYRIC ACID), ORYZA SATIVA, VITAMIN E, ZINC PICOLINATE, COBALTUM METALLICUM, FERRUM METALLICUM, GLUTATHIONE, MAGNESIUM FLUORATUM, SELENIUM METALLICUM, ZINCUM METALLICUM, ALPHA-KETOGLUTARICUM ACIDUM","Deseret Biologicals, Inc.",,5,0,0,5,"WARNINGS: If pregnant or breast-feeding, ask a health professional before use",,,For the temporary relief of symptoms including:
selenium,selenium,0.95,selenium,Flu-Tone | Hair-X Hair Loss Relief | Walgreens Dandruff Maximum Strength Anti-dandruff,"ANAS BARBARIAE, HEPATIS ET CORDIS EXTRACTUM, AZADIRACHTA INDICA, BAPTISIA TINCTORIA, BRYONIA (ALBA), CROTALUS HORRIDUS, ECHINACEA (ANGUSTIFOLIA), EUPATORIUM PERFOLIATUM, FERRUM PHOSPHORICUM, GELSEMIUM SEMPERVIRENS, GINKGO BILOBA, INFLUENZINUM, MUCOSA NASALIS SUIS, PHYTOLACCA DECANDRA, PINUS SYLVESTRIS, PYROGENIUM, SELENIUM METALLICUM, STILLINGIA SYLVATICA | CADMIUM SULFATE, GRAPHITE, PHOSPHORIC ACID, SILICON DIOXIDE, SELENIUM, THALLIUM, USTILAGO MAYDIS | SELENIUM SULFIDE",Energetix Corporation | Homeocare Laboratories | Walgreen Company,,3,0,0,4,"Warnings: If symptoms persist or worsen, or if pregnant or nursing, consult a doctor",,,"Indications & Usage: Turn tube upside down, twist cap to break seal & release pellets"
selenium sulfide,selenium sulfide,0.99,selenium sulfide,Dandruff | Walgreens Dandruff Maximum Strength Anti-dandruff | amazon basics maximum strength dandruff Anti-dandruff,SELENIUM SULFIDE,AMAZON.COM SERVICES LLC | HEB | Walgreen Company,,5,0,3,1,Warnings For external use only When using this product avoid contact with the eyes,,"ADVERSE REACTION MADE WITH PRIDE AND CARE FOR H-E-B ® , SAN ANTONIO, TX 78204 100% GUARANTEE promise",Use helps prevent recurrence of flaking and itching associated with dandruff
selenium sulphide,selenium sulfide,0.95,selenium sulfide,Dandruff | Walgreens Dandruff Maximum Strength Anti-dandruff | amazon basics maximum strength dandruff Anti-dandruff,SELENIUM SULFIDE,AMAZON.COM SERVICES LLC | HEB | Walgreen Company,,5,0,3,1,Warnings For external use only When using this product avoid contact with the eyes,,"ADVERSE REACTION MADE WITH PRIDE AND CARE FOR H-E-B ® , SAN ANTONIO, TX 78204 100% GUARANTEE promise",Use helps prevent recurrence of flaking and itching associated with dandruff
selenlium sulfate,selenite,0.95,selenite,Free Radical,"ALFALFA, ASCORBYL PALMITATE, CYSTEINUM, DIMETHYL GLYCINE, FUCUS VESICULOSUS, HORDEUM VULGARE, L-METHIONINE, MANGANESE GLUCONATE, NASTURTIUM AQUATICUM, QUERCETIN, RAPHANUS SATIVUS, SODIUM SELENITE, TRITICUM AESTIVUM, UBIDECARENONUM, ALPHA-LIPOICUM ACIDUM, GABA (GAMMA AMINOBUTYRIC ACID), ORYZA SATIVA, VITAMIN E, ZINC PICOLINATE, COBALTUM METALLICUM, FERRUM METALLICUM, GLUTATHIONE, MAGNESIUM FLUORATUM, SELENIUM METALLICUM, ZINCUM METALLICUM, ALPHA-KETOGLUTARICUM ACIDUM","Deseret Biologicals, Inc.",,5,0,0,5,"WARNINGS: If pregnant or breast-feeding, ask a health professional before use",,,For the temporary relief of symptoms including:
selenomethionine,selenomethionine,0.99,selenomethionine,GUNA-CELL,"ACETYLCARNITINE, L-AMPC-ALPHA-LIPOIC AC-A-TOCOPHEROL-ASCORBIC ACID-CALC CARB-CITRIC AC-COBALAMIN-COLCHICUM-CONIUM-CUPRIC SULF-HERRING SPERM DNA-FERROUS FUMARATE-FOLIC ACID-FUMARIC ACID-KALI ASPARTATE-MANG PHOS-MANG GLUCONATE-MANG PHOS II-PYRUVALDEHYDE-NAT OXALACETICUM-SODIUM PYRUVATE-NIACIN-PANTOTHENIC ACID-PH-PODOPHYLLUM PELTATUM-PYRIDOXINE HYDROCHLORIDE-RIBOFLAVIN-SACCHAROMYCES CEREVISIAE RNA-SELENOMETHIONINE-SUCCINIC ACID-SULFUR-THIAMINE HYDROCHLORIDE-ZINC",Guna spa,,5,0,0,1,WARNINGS Stop use and ask doctor if symptoms persist more than 5 days,,,Take 15 minutes before meals
selexipag,selexipag,1.0,selexipag,Selexipag | Selexipag TITRATION PACK | UPTRAVI | UPTRAVI Titration Pack,SELEXIPAG,"Actelion Pharmaceuticals US, Inc. | Zydus Lifesciences Limited | Zydus Pharmaceuticals (USA) Inc.",,0,10,11,4,,"7 DRUG INTERACTIONS Moderate CYP2C8 inhibitors (e.g., clopidogrel, deferasirox and teriflunomide) increase exposure to the active metabolite of UPTRAVI","6 ADVERSE REACTIONS Adverse reactions occurring more frequently (≥5%) on UPTRAVI compared to placebo are headache, diarrhea, jaw pain, nausea, myalgia, vomiting, pain in extremity, and flushing","1 INDICATIONS AND USAGE UPTRAVI is a prostacyclin receptor agonist indicated for the treatment of pulmonary arterial hypertension (PAH, WHO Group I) to delay disease progression and reduce the risk of hospitalization for PAH"
selinium,selenium,0.95,selenium,Flu-Tone | Hair-X Hair Loss Relief | Walgreens Dandruff Maximum Strength Anti-dandruff,"ANAS BARBARIAE, HEPATIS ET CORDIS EXTRACTUM, AZADIRACHTA INDICA, BAPTISIA TINCTORIA, BRYONIA (ALBA), CROTALUS HORRIDUS, ECHINACEA (ANGUSTIFOLIA), EUPATORIUM PERFOLIATUM, FERRUM PHOSPHORICUM, GELSEMIUM SEMPERVIRENS, GINKGO BILOBA, INFLUENZINUM, MUCOSA NASALIS SUIS, PHYTOLACCA DECANDRA, PINUS SYLVESTRIS, PYROGENIUM, SELENIUM METALLICUM, STILLINGIA SYLVATICA | CADMIUM SULFATE, GRAPHITE, PHOSPHORIC ACID, SILICON DIOXIDE, SELENIUM, THALLIUM, USTILAGO MAYDIS | SELENIUM SULFIDE",Energetix Corporation | Homeocare Laboratories | Walgreen Company,,3,0,0,4,"Warnings: If symptoms persist or worsen, or if pregnant or nursing, consult a doctor",,,"Indications & Usage: Turn tube upside down, twist cap to break seal & release pellets"
selinium sulphide,selenium sulfide,0.95,selenium sulfide,Dandruff | Walgreens Dandruff Maximum Strength Anti-dandruff | amazon basics maximum strength dandruff Anti-dandruff,SELENIUM SULFIDE,AMAZON.COM SERVICES LLC | HEB | Walgreen Company,,5,0,3,1,Warnings For external use only When using this product avoid contact with the eyes,,"ADVERSE REACTION MADE WITH PRIDE AND CARE FOR H-E-B ® , SAN ANTONIO, TX 78204 100% GUARANTEE promise",Use helps prevent recurrence of flaking and itching associated with dandruff
semaglutide,semaglutide,0.99,semaglutide,OZEMPIC | Ozempic | RYBELSUS,ORAL SEMAGLUTIDE | SEMAGLUTIDE,A-S Medication Solutions | Novo Nordisk,,0,8,14,5,,7 DRUG INTERACTIONS Other Oral Drugs : RYBELSUS and OZEMPIC tablets delay gastric emptying,6 ADVERSE REACTIONS The following serious adverse reactions are described below or elsewhere in the prescribing information:,1 INDICATIONS AND USAGE RYBELSUS and OZEMPIC tablets are indicated:
sennoside,sennoside,0.99,sennoside,Maximum Strength Senna Laxative,SENNOSIDE 25 MG,"NUVICARE LLC | Pioneer Life Sciences, LLC",,1,0,0,2,"Warnings: Do not use laxative products when abdominal pain, nausea, or vomiting are present unless directed by a doctor",,,Uses: relieves occasional constipation (irregularity)
sennosides,sennoside,0.95,sennoside,Maximum Strength Senna Laxative,SENNOSIDE 25 MG,"NUVICARE LLC | Pioneer Life Sciences, LLC",,1,0,0,2,"Warnings: Do not use laxative products when abdominal pain, nausea, or vomiting are present unless directed by a doctor",,,Uses: relieves occasional constipation (irregularity)
sertaconazole,sertaconazole,0.99,sertaconazole,Ertaczo,SERTACONAZOLE NITRATE,"Coral Way Pharma, LLC | Lacer Pharma, LLC",,0,0,10,2,,,"6 ADVERSE REACTIONS Most common adverse reactions observed in clinical trials (incidence >2%) were contact dermatitis, dry skin, burning skin, application site skin tenderness","1 INDICATIONS AND USAGE ERTACZO ® cream, 2%, is indicated for the topical treatment of interdigital tinea pedis in immunocompetent adult and pediatric patients 12 years of age and older caused by Trichophyton rubrum , Trichophyton mentagrophytes, and Epidermophyton floccosum "
sertraline,sertraline,0.95,sertraline,SERTRALINE HYDROCHLORIDE | Sertraline Hydrochloride,SERTRALINE HYDROCHLORIDE,"Ascent Pharmaceuticals, Inc. | Aurobindo Pharma Limited | Proficient Rx LP",,9,10,10,5,"WARNINGS Clinical Worsening and Suicide Risk Patients with major depressive disorder (MDD), both adult and pediatric, may experience worsening of their depression and/or the emergence of suicidal ideation and behavior (suicidality) or unusual changes in behavior, whether or not they are taking antid","Drug Interactions Potential Effects of Coadministration of Drugs Highly Bound to Plasma Proteins –Because sertraline is tightly bound to plasma protein, the administration of sertraline hydrochloride to a patient taking another drug which is tightly bound to protein (e.g., warfarin, digitoxin) may c","ADVERSE REACTIONS During its premarketing assessment, multiple doses of sertraline hydrochloride were administered to over 4000 adult subjects as of February 18, 2000",INDICATIONS AND USAGE Major Depressive Disorder – Sertraline hydrochloride is indicated for the treatment of major depressive disorder in adults
sertraline hydrochloride,sertraline,0.99,sertraline,SERTRALINE HYDROCHLORIDE | Sertraline Hydrochloride,SERTRALINE HYDROCHLORIDE,"Ascent Pharmaceuticals, Inc. | Aurobindo Pharma Limited | Proficient Rx LP",,9,10,10,5,"WARNINGS Clinical Worsening and Suicide Risk Patients with major depressive disorder (MDD), both adult and pediatric, may experience worsening of their depression and/or the emergence of suicidal ideation and behavior (suicidality) or unusual changes in behavior, whether or not they are taking antid","Drug Interactions Potential Effects of Coadministration of Drugs Highly Bound to Plasma Proteins –Because sertraline is tightly bound to plasma protein, the administration of sertraline hydrochloride to a patient taking another drug which is tightly bound to protein (e.g., warfarin, digitoxin) may c","ADVERSE REACTIONS During its premarketing assessment, multiple doses of sertraline hydrochloride were administered to over 4000 adult subjects as of February 18, 2000",INDICATIONS AND USAGE Major Depressive Disorder – Sertraline hydrochloride is indicated for the treatment of major depressive disorder in adults
sevelamer,sevelamer,0.99,sevelamer,Sevelamer Carbonate | sevelamer hydrochloride,SEVELAMER CARBONATE | SEVELAMER HYDROCHLORIDE,"DR. REDDY'S LABORATORIES LIMITED | Major Pharmaceuticals | TWi Pharmaceuticals, Inc.",,0,8,11,2,,7 DRUG INTERACTIONS There are no empirical data on avoiding drug interactions between sevelamer carbonate and most concomitant oral drugs,6 ADVERSE REACTIONS Most of the safety experience is with sevelamer carbonate tablets and sevelamer hydrochloride,1 INDICATIONS AND USAGE Sevelamer carbonate tablets are indicated for the control of serum phosphorus in adults and children 6 years of age and older with chronic kidney disease (CKD) on dialysis
sevoflurane,sevoflurane,0.95,sevoflurane,"SEVOFLURANE | Sevoflurane | Sevoflurane, (Volatile for Inhalation)",SEVOFLURANE,Baxter Healthcare Corporation | Bryant Ranch Prepack | Mullan Pharmaceutical Inc.,,10,10,9,4,"WARNINGS Risk of Renal Injury Although data from controlled clinical studies at low flow rates are limited, findings taken from patient and animal studies suggest that there is a potential for renal injury which is presumed due to Compound A","Drug Interactions In clinical studies, no significant adverse reactions occurred with other drugs commonly used in the perioperative period, including central nervous system depressants, autonomic drugs, skeletal muscle relaxants, anti-infective agents, hormones and synthetic substitutes, blood deri","ADVERSE REACTIONS Clinical Trials Experience Adverse events are derived from controlled clinical studies conducted in the United States, Canada, and Europe","INDICATIONS AND USAGE Sevoflurane, USP is indicated for induction and maintenance of general anesthesia in adult and pediatric patients for inpatient and outpatient surgery"
silanediol salicylate,salicylic acid,0.95,salicylic acid,CeraVe Developed with Dermatologists Acne Control Cleanser | Clear Acne Spot Treatment | Quick Action,ACNE SPOT TREATMENT | SALICYLIC ACID,Kamedis | L'Oreal USA Products Inc | Walmart Inc.,,1,0,2,1,Warnings For external use only,,"ADVERSE REACTION Information: 1-888-287-1915 or Walmart.com/help DISTRIBUTED BY: Walmart Inc., Bentonville, AR 72716 PLASTIC TUBE Do Not Recycle how2recycle.info Made in the USA with domestic and imported ingredients",Use for the treatment of acne
sildenafil,sildenafil,0.95,sildenafil,SILDENAFIL CITRATE | Sildenafil | Sildenafil Citrate,SILDENAFIL | SILDENAFIL CITRATE,"Asclemed USA, Inc. | PD-Rx Pharmaceuticals, Inc.",,0,7,8,2,,"7 DRUG INTERACTIONS Sildenafil can potentiate the hypotensive effects of nitrates, alpha blockers, and anti-hypertensives ( 4.1 , 5.5 , 7.1 , 7.2 , 7.3 , 12.2 ) With concomitant use of alpha blockers, initiate sildenafil at 25 mg dose ( 2.3 ) CYP3A4 inhibitors (e.g., ritonavir, ketoconazole, itracon",6 ADVERSE REACTIONS The following are discussed in more detail in other sections of the labeling: Cardiovascular [ see Warnings and Precautions (5.1) ] Prolonged Erection and Priapism [ see Warnings and Precautions (5.2) ] Effects on the Eye [ see Warnings and Precautions (5.3) ] Hearing Loss [ see ,1 INDICATIONS AND USAGE Sildenafil tablets are indicated for the treatment of erectile dysfunction
sildenafil citrate,sildenafil,0.99,sildenafil,SILDENAFIL CITRATE | Sildenafil | Sildenafil Citrate,SILDENAFIL | SILDENAFIL CITRATE,"Asclemed USA, Inc. | PD-Rx Pharmaceuticals, Inc.",,0,7,8,2,,"7 DRUG INTERACTIONS Sildenafil can potentiate the hypotensive effects of nitrates, alpha blockers, and anti-hypertensives ( 4.1 , 5.5 , 7.1 , 7.2 , 7.3 , 12.2 ) With concomitant use of alpha blockers, initiate sildenafil at 25 mg dose ( 2.3 ) CYP3A4 inhibitors (e.g., ritonavir, ketoconazole, itracon",6 ADVERSE REACTIONS The following are discussed in more detail in other sections of the labeling: Cardiovascular [ see Warnings and Precautions (5.1) ] Prolonged Erection and Priapism [ see Warnings and Precautions (5.2) ] Effects on the Eye [ see Warnings and Precautions (5.3) ] Hearing Loss [ see ,1 INDICATIONS AND USAGE Sildenafil tablets are indicated for the treatment of erectile dysfunction
silicon dioxide,silica,0.95,silica,Bestmade Natural Products BM238 | Bestmade Natural Products BM60 | Bestmade Natural Products Silicea 6x Lactose-free,"CIMICIFUGAD6, DROSERAD6, FORMICA RUFAD6, FULIGOD6, INULA HELD6, KALI MURD6, LAPIS ALBUSD6, SILICEAD6 | SANTONINE, CINA, SILICEA, INDIGO, AMBROSIA, CUCCURBITA CIT, CUCCURBITA PEP | SILICEA ORGANIC CANE SUGAR",Bestmade Natural Products,,6,0,0,2,Warnings and Storage: Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms,,,"Uses Temporarily relieves occasional worm-related discomfort, low iron levels, watery and loose stools, nausea, vomiting, changes in appetite, tiredness, wheezing, dry cough or other breathing difficulties.* *CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE, NOT FDA EV"
